Week, Day, FullDate, Year, Month, Date, Ash, Walnut, Birch, CottonWood, Elm, Mesquite, Hackberry, Hickory, Mulberry, Maple, Oak, Sycamore, Pine, SweetGum, Willow, Amaranth, Cattail, Ragweed, Rumex, Sagebrush, Saltbrush, Sedge, BaldCypress, OtherWeed, OtherTree, Plantain, Alder, Cedar, Hazelnut, Aster, Nettle
29, 201, 2015-07-20, 2015, 7, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 202, 2015-07-21, 2015, 7, 21, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 203, 2015-07-22, 2015, 7, 22, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 204, 2015-07-23, 2015, 7, 23, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 205, 2015-07-24, 2015, 7, 24, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 209, 2015-07-28, 2015, 7, 28, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 210, 2015-07-29, 2015, 7, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 211, 2015-07-30, 2015, 7, 30, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 152, 2015-06-01, 2015, 6, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 153, 2015-06-02, 2015, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 155, 2015-06-04, 2015, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 156, 2015-06-05, 2015, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, 159, 2015-06-08, 2015, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, 160, 2015-06-09, 2015, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 14, 0, 0, 0, 12, 0, 0, 0, 0, 0
23, 161, 2015-06-10, 2015, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0
23, 162, 2015-06-11, 2015, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 0, 0, 0, 0, 0
23, 163, 2015-06-12, 2015, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 166, 2015-06-15, 2015, 6, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 167, 2015-06-16, 2015, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
25, 173, 2015-06-22, 2015, 6, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 174, 2015-06-23, 2015, 6, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 175, 2015-06-24, 2015, 6, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 177, 2015-06-26, 2015, 6, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, 180, 2015-06-29, 2015, 6, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
26, 181, 2015-06-30, 2015, 6, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 124, 2015-05-04, 2015, 5, 4, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
18, 125, 2015-05-05, 2015, 5, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 126, 2015-05-06, 2015, 5, 6, 0, 0, 2, 4, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 127, 2015-05-07, 2015, 5, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 128, 2015-05-08, 2015, 5, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 131, 2015-05-11, 2015, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 132, 2015-05-12, 2015, 5, 12, 6, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 133, 2015-05-13, 2015, 5, 13, 8, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 134, 2015-05-14, 2015, 5, 14, 0, 0, 0, 6, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 138, 2015-05-18, 2015, 5, 18, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 139, 2015-05-19, 2015, 5, 19, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
20, 140, 2015-05-20, 2015, 5, 20, 0, 0, 0, 0, 2, 0, 0, 4, 0, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 141, 2015-05-21, 2015, 5, 21, 0, 0, 4, 0, 0, 0, 0, 6, 0, 16, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 147, 2015-05-27, 2015, 5, 27, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 148, 2015-05-28, 2015, 5, 28, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 149, 2015-05-29, 2015, 5, 29, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
13, 091, 2015-04-01, 2015, 4, 1, 141, 0, 36, 16, 0, 0, 0, 0, 12, 50, 2924, 0, 21, 0, 0, 0, 0, 2, 2, 20, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0
13, 092, 2015-04-02, 2015, 4, 2, 60, 0, 24, 28, 32, 0, 0, 0, 22, 140, 3616, 0, 40, 0, 168, 0, 0, 0, 0, 8, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0
14, 096, 2015-04-06, 2015, 4, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 63, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, 097, 2015-04-07, 2015, 4, 7, 8, 0, 0, 10, 0, 0, 6, 4, 8, 26, 514, 0, 28, 0, 4, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, 098, 2015-04-08, 2015, 4, 8, 4, 0, 0, 0, 0, 0, 14, 0, 12, 56, 443, 0, 10, 0, 2, 0, 0, 0, 4, 0, 0, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0
14, 099, 2015-04-09, 2015, 4, 9, 12, 0, 10, 0, 0, 0, 10, 4, 4, 40, 210, 6, 6, 0, 12, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, 100, 2015-04-10, 2015, 4, 10, 6, 0, 12, 0, 0, 0, 0, 0, 4, 44, 139, 0, 30, 0, 8, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, 103, 2015-04-13, 2015, 4, 13, 0, 0, 4, 0, 0, 0, 6, 30, 0, 8, 30, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, 104, 2015-04-14, 2015, 4, 14, 0, 0, 4, 0, 0, 0, 20, 113, 0, 22, 44, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, 105, 2015-04-15, 2015, 4, 15, 4, 0, 0, 28, 0, 0, 46, 12, 0, 10, 58, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, 106, 2015-04-16, 2015, 4, 16, 4, 0, 0, 0, 0, 0, 8, 70, 2, 8, 66, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, 107, 2015-04-17, 2015, 4, 17, 0, 0, 8, 0, 0, 0, 16, 20, 4, 14, 60, 0, 12, 0, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 110, 2015-04-20, 2015, 4, 20, 2, 0, 6, 2, 0, 0, 2, 103, 4, 4, 12, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 111, 2015-04-21, 2015, 4, 21, 4, 0, 4, 0, 0, 0, 0, 30, 4, 0, 12, 0, 12, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 112, 2015-04-22, 2015, 4, 22, 0, 0, 0, 4, 0, 0, 0, 20, 2, 4, 16, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 113, 2015-04-23, 2015, 4, 23, 2, 0, 2, 4, 0, 0, 10, 26, 0, 6, 32, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 114, 2015-04-24, 2015, 4, 24, 2, 0, 0, 0, 0, 0, 2, 24, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0
17, 117, 2015-04-27, 2015, 4, 27, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 14, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
17, 118, 2015-04-28, 2015, 4, 28, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
17, 119, 2015-04-29, 2015, 4, 29, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 4, 0, 10, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
17, 120, 2015-04-30, 2015, 4, 30, 50, 0, 0, 0, 0, 0, 30, 30, 40, 4, 139, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
09, 062, 2015-03-03, 2015, 3, 3, 102, 0, 18, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
09, 063, 2015-03-04, 2015, 3, 4, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 152, 0, 0, 0, 0, 2, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0
09, 064, 2015-03-05, 2015, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
10, 069, 2015-03-10, 2015, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 070, 2015-03-11, 2015, 3, 11, 24, 0, 16, 0, 0, 0, 0, 0, 0, 0, 454, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
10, 071, 2015-03-12, 2015, 3, 12, 26, 0, 28, 0, 0, 0, 0, 0, 8, 0, 858, 0, 908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0
10, 072, 2015-03-13, 2015, 3, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
11, 075, 2015-03-16, 2015, 3, 16, 30, 0, 26, 10, 16, 0, 0, 0, 18, 0, 423, 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0
11, 076, 2015-03-17, 2015, 3, 17, 76, 0, 20, 0, 0, 0, 0, 0, 32, 0, 836, 0, 252, 16, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0
11, 077, 2015-03-18, 2015, 3, 18, 123, 0, 57, 0, 16, 0, 0, 0, 40, 0, 873, 12, 162, 4, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0
11, 078, 2015-03-19, 2015, 3, 19, 124, 0, 82, 14, 0, 0, 0, 0, 0, 0, 788, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0
11, 079, 2015-03-20, 2015, 3, 20, 184, 0, 60, 28, 0, 0, 0, 0, 48, 0, 570, 0, 116, 6, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0
12, 083, 2015-03-24, 2015, 3, 24, 456, 0, 162, 0, 0, 0, 0, 0, 54, 0, 1268, 0, 159, 27, 0, 0, 0, 0, 0, 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0
12, 084, 2015-03-25, 2015, 3, 25, 468, 0, 64, 10, 0, 0, 0, 0, 58, 0, 3240, 0, 146, 4, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0
12, 085, 2015-03-26, 2015, 3, 26, 123, 0, 74, 4, 0, 0, 0, 0, 32, 0, 3420, 0, 48, 10, 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0
12, 086, 2015-03-27, 2015, 3, 27, 330, 0, 188, 4, 6, 0, 0, 0, 80, 0, 2658, 0, 282, 10, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0
13, 089, 2015-03-30, 2015, 3, 30, 120, 0, 24, 26, 20, 0, 0, 0, 12, 0, 3216, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0
13, 090, 2015-03-31, 2015, 3, 31, 72, 2, 62, 0, 16, 0, 0, 0, 10, 0, 1983, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0
05, 033, 2015-02-02, 2015, 2, 2, 4, 0, 2, 6, 247, 0, 0, 0, 2, 0, 40, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0
05, 034, 2015-02-03, 2015, 2, 3, 4, 0, 0, 0, 90, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0
05, 035, 2015-02-04, 2015, 2, 4, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
05, 037, 2015-02-06, 2015, 2, 6, 2, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0
06, 040, 2015-02-09, 2015, 2, 9, 22, 0, 2, 10, 42, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0
06, 041, 2015-02-10, 2015, 2, 10, 20, 0, 0, 0, 648, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1081, 0, 0, 0, 0, 0, 0, 0, 0
06, 042, 2015-02-11, 2015, 2, 11, 90, 0, 10, 4, 328, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 696, 0, 0, 0, 0, 0, 0, 0, 0
06, 043, 2015-02-12, 2015, 2, 12, 131, 0, 0, 8, 178, 0, 0, 0, 4, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 0
06, 044, 2015-02-13, 2015, 2, 13, 50, 0, 0, 28, 129, 0, 0, 0, 0, 0, 40, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0
07, 048, 2015-02-17, 2015, 2, 17, 80, 0, 0, 0, 22, 0, 0, 0, 0, 0, 56, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0
07, 049, 2015-02-18, 2015, 2, 18, 113, 0, 0, 0, 14, 0, 0, 0, 0, 0, 42, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
07, 050, 2015-02-19, 2015, 2, 19, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0
07, 051, 2015-02-20, 2015, 2, 20, 66, 0, 0, 10, 10, 0, 0, 0, 4, 0, 78, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0
08, 054, 2015-02-23, 2015, 2, 23, 93, 0, 42, 0, 6, 0, 0, 0, 4, 0, 425, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
08, 055, 2015-02-24, 2015, 2, 24, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
08, 056, 2015-02-25, 2015, 2, 25, 18, 0, 0, 0, 6, 0, 0, 0, 2, 0, 89, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
08, 057, 2015-02-26, 2015, 2, 26, 22, 0, 2, 0, 12, 0, 0, 0, 0, 0, 109, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0
08, 058, 2015-02-27, 2015, 2, 27, 8, 0, 4, 0, 8, 0, 0, 0, 0, 0, 78, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0
01, 005, 2015-01-05, 2015, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
01, 006, 2015-01-06, 2015, 1, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
01, 007, 2015-01-07, 2015, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
02, 013, 2015-01-13, 2015, 1, 13, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
02, 014, 2015-01-14, 2015, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
02, 015, 2015-01-15, 2015, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
03, 020, 2015-01-20, 2015, 1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
03, 021, 2015-01-21, 2015, 1, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0
03, 022, 2015-01-22, 2015, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0
04, 026, 2015-01-26, 2015, 1, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0
04, 027, 2015-01-27, 2015, 1, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0
04, 028, 2015-01-28, 2015, 1, 28, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0
04, 029, 2015-01-29, 2015, 1, 29, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0
04, 030, 2015-01-30, 2015, 1, 30, 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0
48, 336, 2016-12-01, 2016, 12, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
48, 337, 2016-12-02, 2016, 12, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
49, 341, 2016-12-06, 2016, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, 342, 2016-12-07, 2016, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, 344, 2016-12-09, 2016, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0
50, 350, 2016-12-15, 2016, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
50, 351, 2016-12-16, 2016, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
